Client ID,Last purchased date,Item name,last_purchase_stage,Purchased product category,Purchased product subcategory,Purchased coach,Item Total,acquisition_date
100001968,2025-03-18,10 Practice Credits,practice,practice,10 practice,others,148.24,2024-12-03
100001968,2025-03-18,20 Lesson Pack (Kim On You),lesson,lesson,20 lesson,Kim On You,1853.0,2024-12-03
100001969,2024-12-03,10 Lesson Pack (Jiali Khee.),lesson,lesson,10 lesson,Jiali Khee,0.0,2024-12-03
100001969,2024-12-03,25 Practice Credits,practice,practice,25 practice,others,0.0,2024-12-03
100001969,2025-07-04,10 Lesson Pack (Jiali Khee.),lesson,lesson,10 lesson,Jiali Khee,981.0,2024-12-03
100001969,2025-07-04,25 Practice Credits,practice,practice,25 practice,others,367.88,2024-12-03
100001970,2024-12-03,20 Lesson Pack  (Joey Poh),lesson,lesson,20 lesson,Joey Poh,0.0,2024-12-03
100001970,2024-12-03,25 Practice Credits,practice,practice,25 practice,others,0.0,2024-12-03
100001970,2025-03-02,20 Lesson Pack  (Joey Poh),lesson,lesson,20 lesson,Joey Poh,1853.0,2024-12-03
100001971,2024-12-03,10 Practice Credits,practice,practice,10 practice,others,0.0,2024-12-03
100001972,2024-12-03,10 Practice Credits,practice,practice,10 practice,others,0.0,2024-12-03
100001973,2024-12-03,10 Practice Credits,practice,practice,10 practice,others,0.0,2024-12-03
100001973,2025-03-18,Trial Lesson W/ Son Gunwoo,trial,trial,Trial lesson,Son Gunwoo,119.9,2024-12-03
100001973,2025-03-24,10 Practice Credits,practice,practice,10 practice,others,174.4,2024-12-03
100001973,2025-05-22,10 Practice Credits,practice,practice,10 practice,others,174.4,2024-12-03
100001973,2025-06-18,10 Practice Credits,practice,practice,10 practice,others,174.4,2024-12-03
100001974,2024-12-03,25 Practice Credits,practice,practice,25 practice,others,0.0,2024-12-03
100001975,2025-02-04,Golfzon 9 Holes - 3 Pax,play,play,Golfzon,others,261.6,2025-02-04
100001976,2024-12-03,10 Practice Credits,practice,practice,10 practice,others,0.0,2024-12-03
100001977,2024-12-03,25 Practice Credits,practice,practice,25 practice,others,0.0,2024-12-03
100001977,2024-12-27,20 Lesson Pack (Kim On You),lesson,lesson,20 lesson,Kim On You,0.0,2024-12-03
100001977,2025-02-23,10 Lesson Pack (Kim On You),lesson,lesson,10 lesson,Kim On You,981.0,2024-12-03
100001977,2025-02-23,50 Practice Credits,practice,practice,50 practice,others,686.7,2024-12-03
100001977,2025-02-24,Golfzon 18 Holes - 4 Pax,play,play,Golfzon,others,261.6,2024-12-03
100001978,2025-01-24,10 Practice Credits,practice,practice,10 practice,others,174.4,2025-01-24
100001978,2025-02-22,10 Practice Credits,practice,practice,10 practice,others,174.4,2025-01-24
100001978,2025-04-05,10 Practice Credits,practice,practice,10 practice,others,174.4,2025-01-24
100001978,2025-05-12,10 Practice Credits,practice,practice,10 practice,others,174.4,2025-01-24
100001978,2025-05-13,30 Mins 1:1 Lesson W/ Paul Finch,lesson,lesson,30 mins lesson,Paul Finch,119.9,2025-01-24
100001978,2025-06-05,30 Mins Practice Credit,practice,practice,30 mins practice,others,21.8,2025-01-24
100001978,2025-07-05,10 Practice Credits,practice,practice,10 practice,others,174.4,2025-01-24
100001979,2024-12-03,25 Practice Credits,practice,practice,25 practice,others,0.0,2024-12-03
100001979,2025-05-28,10 Practice Credits,practice,practice,10 practice,others,174.4,2024-12-03
100001980,2024-12-03,50 Practice Credits,practice,practice,50 practice,others,0.0,2024-12-03
100001981,2024-12-03,10 Practice Credits,practice,practice,10 practice,others,0.0,2024-12-03
100001982,2024-12-11,25 Practice Credits,practice,practice,25 practice,others,0.0,2024-12-11
100001982,2024-12-27,10 Lesson Pack (Kim On You),lesson,lesson,10 lesson,Kim On You,0.0,2024-12-11
100001982,2024-12-28,50 Practice Credits,practice,practice,50 practice,others,0.0,2024-12-11
100001982,2025-03-27,50 Practice Credits,practice,practice,50 practice,others,763.0,2024-12-11
100001982,2025-04-10,Trial Lesson W/ Son Gunwoo,trial,trial,Trial lesson,Son Gunwoo,59.95,2024-12-11
100001983,2024-12-03,10 Lesson Pack (Kim On You),lesson,lesson,10 lesson,Kim On You,0.0,2024-12-03
100001983,2024-12-03,10 Practice Credits,practice,practice,10 practice,others,0.0,2024-12-03
100001983,2025-03-16,10 Lesson Pack (Kim On You),lesson,lesson,10 lesson,Kim On You,981.0,2024-12-03
100001983,2025-03-16,25 Practice Credits,practice,practice,25 practice,others,367.87,2024-12-03
100001983,2025-06-07,10 Lesson Pack (Kim On You),lesson,lesson,10 lesson,Kim On You,981.0,2024-12-03
100001984,2024-12-03,10 Practice Credits,practice,practice,10 practice,others,0.0,2024-12-03
100001984,2025-06-09,10 Practice Credits,practice,practice,10 practice,others,174.4,2024-12-03
100001985,2024-12-03,20 Lesson Pack (Johnson Poh),lesson,lesson,20 lesson,Johnson Poh,0.0,2024-12-03
100001985,2024-12-03,50 Practice Credits,practice,practice,50 practice,others,0.0,2024-12-03
100001985,2025-05-03,10 Practice Credits,practice,practice,10 practice,others,139.52,2024-12-03
100001985,2025-05-03,50 Lesson Pack  (Johnson Poh),lesson,lesson,50 lesson,Johnson Poh,4360.0,2024-12-03
100001986,2024-12-04,10 Practice Credits,practice,practice,10 practice,others,0.0,2024-12-04
100001986,2024-12-20,25 Practice Credits,practice,practice,25 practice,others,0.0,2024-12-04
100001987,2024-12-04,10 Practice Credits,practice,practice,10 practice,others,0.0,2024-12-04
100001988,2024-12-04,10 Practice Credits,practice,practice,10 practice,others,0.0,2024-12-04
100001988,2025-03-03,10 Practice Credits,practice,practice,10 practice,others,174.4,2024-12-04
100001988,2025-07-05,10 Practice Credits,practice,practice,10 practice,others,174.4,2024-12-04
100001989,2024-12-04,10 Lesson Pack (Joey Poh.),lesson,lesson,10 lesson,Joey Poh,0.0,2024-12-04
100001989,2024-12-04,10 Practice Credits,practice,practice,10 practice,others,0.0,2024-12-04
100001990,2024-12-04,25 Practice Credits,practice,practice,25 practice,others,0.0,2024-12-04
100001991,2024-12-04,10 Practice Credits,practice,practice,10 practice,others,0.0,2024-12-04
100001992,2024-12-04,10 Practice Credits,practice,practice,10 practice,others,0.0,2024-12-04
100001992,2025-08-06,10 Practice Credits,practice,practice,10 practice,others,174.4,2024-12-04
100001993,2024-12-04,20 Lesson Pack (Johnson Poh),lesson,lesson,20 lesson,Johnson Poh,0.0,2024-12-04
100001993,2024-12-04,25 Practice Credits,practice,practice,25 practice,others,0.0,2024-12-04
100001994,2024-12-04,10 Practice Credits,practice,practice,10 practice,others,0.0,2024-12-04
100001995,2024-12-04,25 Practice Credits,practice,practice,25 practice,others,0.0,2024-12-04
100001995,2025-02-22,25 Practice Credits,practice,practice,25 practice,others,408.75,2024-12-04
100001995,2025-04-29,10 Practice Credits,practice,practice,10 practice,others,174.4,2024-12-04
100001995,2025-05-21,10 Practice Credits,practice,practice,10 practice,others,174.4,2024-12-04
100001996,2024-12-04,25 Practice Credits,practice,practice,25 practice,others,0.0,2024-12-04
100001997,2024-12-04,10 Practice Credits,practice,practice,10 practice,others,0.0,2024-12-04
100001998,2024-12-26,10 Lesson Pack ( Aiko H),lesson,lesson,10 lesson,Aiko H,0.0,2024-12-26
100001998,2024-12-26,10 Practice Credits,practice,practice,10 practice,others,0.0,2024-12-26
100001998,2025-04-14,10 Lesson Pack ( Aiko H),lesson,lesson,10 lesson,Aiko H,981.0,2024-12-26
100001999,2024-12-05,10 Practice Credits,practice,practice,10 practice,others,0.0,2024-12-05
100001999,2025-01-11,10 Practice Credits,practice,practice,10 practice,others,174.4,2024-12-05
100002000,2024-12-05,10 Practice Credits,practice,practice,10 practice,others,0.0,2024-12-05
100002001,2024-12-05,100 Practice Credits,practice,practice,100 practice,others,0.0,2024-12-05
100002001,2024-12-05,50 Practice Credits,practice,practice,50 practice,others,0.0,2024-12-05
100002002,2024-12-05,10 Lesson Pack (Kim On You),lesson,lesson,10 lesson,Kim On You,0.0,2024-12-05
100002003,2024-12-05,10 Practice Credits,practice,practice,10 practice,others,0.0,2024-12-05
100002003,2025-01-18,10 Practice Credits,practice,practice,10 practice,others,174.4,2024-12-05
100002003,2025-04-20,10 Practice Credits,practice,practice,10 practice,others,174.4,2024-12-05
100002003,2025-08-10,Golfzon 9 Holes - 3 Pax,play,play,Golfzon,others,130.8,2024-12-05
100002004,2025-02-21,30 Mins Practice Credit,practice,practice,30 mins practice,others,21.8,2025-02-21
100002004,2025-04-26,60 Mins Practise,practice,practice,60 mins practice,others,43.6,2025-02-21
100002004,2025-05-03,30 Mins Practice Credit,practice,practice,30 mins practice,others,43.6,2025-02-21
100002004,2025-07-19,30 Mins Practice Credit,practice,practice,30 mins practice,others,21.8,2025-02-21
100002004,2025-07-27,30 Mins Practice Credit,practice,practice,30 mins practice,others,21.8,2025-02-21
100002004,2025-07-29,30 Mins Practice Credit,practice,practice,30 mins practice,others,21.8,2025-02-21
100002004,2025-08-09,30 Mins Practice Credit,practice,practice,30 mins practice,others,21.8,2025-02-21
100002004,2025-08-09,60 Mins Practise,practice,practice,60 mins practice,others,43.6,2025-02-21
100002004,2025-08-10,30 Mins Practice Credit,practice,practice,30 mins practice,others,43.6,2025-02-21
100002004,2025-08-17,30 Mins Practice Credit,practice,practice,30 mins practice,others,21.8,2025-02-21
100002004,2025-08-17,60 Mins Practise,practice,practice,60 mins practice,others,43.6,2025-02-21
100002006,2025-02-26,Trial Lesson W/ Joey Poh,trial,trial,Trial lesson,Joey Poh,119.9,2025-02-26
100002007,2024-12-05,10 Practice Credits,practice,practice,10 practice,others,0.0,2024-12-05
100002008,2024-12-05,10 Practice Credits,practice,practice,10 practice,others,0.0,2024-12-05
100002009,2024-12-05,10 Practice Credits,practice,practice,10 practice,others,0.0,2024-12-05
100002009,2025-08-04,10 Practice Credits,practice,practice,10 practice,others,174.4,2024-12-05
100002010,2024-12-05,25 Practice Credits,practice,practice,25 practice,others,0.0,2024-12-05
100002011,2024-12-07,10 Practice Credits,practice,practice,10 practice,others,0.0,2024-12-07
100002011,2025-06-10,10 Practice Credits,practice,practice,10 practice,others,174.4,2024-12-07
100002012,2024-12-07,10 Practice Credits,practice,practice,10 practice,others,0.0,2024-12-07
100002012,2025-01-08,Trial Lesson W/ Paul F,trial,trial,Trial lesson,Paul Finch,119.9,2024-12-07
100002012,2025-06-20,10 Practice Credits,practice,practice,10 practice,others,174.4,2024-12-07
100002013,2024-12-07,Trial Lesson W/ Jiali Khee,trial,trial,Trial lesson,Jiali Khee,0.0,2024-12-07
100002013,2024-12-20,10 Lesson Pack (Jiali Khee.),lesson,lesson,10 lesson,Jiali Khee,0.0,2024-12-07
100002013,2024-12-20,50 Practice Credits,practice,practice,50 practice,others,0.0,2024-12-07
100002013,2025-05-06,10 Lesson Pack (Jiali Khee.),lesson,lesson,10 lesson,Jiali Khee,981.0,2024-12-07
100002013,2025-05-06,50 Practice Credits,practice,practice,50 practice,others,686.7,2024-12-07
100002014,2024-12-07,10 Lesson Pack  (Johnson Poh),lesson,lesson,10 lesson,Johnson Poh,0.0,2024-12-07
100002014,2024-12-07,25 Practice Credits,practice,practice,25 practice,others,0.0,2024-12-07
100002014,2025-03-23,10 Lesson Pack  (Johnson Poh),lesson,lesson,10 lesson,Johnson Poh,981.0,2024-12-07
100002014,2025-08-06,10 Lesson Pack  (Johnson Poh),lesson,lesson,10 lesson,Johnson Poh,981.0,2024-12-07
100002014,2025-08-06,10 Practice Credits,practice,practice,10 practice,others,156.96,2024-12-07
100002015,2024-12-07,Trial Lesson W/ Paul F,trial,trial,Trial lesson,Paul Finch,0.0,2024-12-07
100002015,2024-12-13,10 Lesson Pack (Paul Finch),lesson,lesson,10 lesson,Paul Finch,0.0,2024-12-07
100002015,2025-02-19,10 Lesson Pack (Paul Finch),lesson,lesson,10 lesson,Paul Finch,981.0,2024-12-07
100002015,2025-05-21,20 Lesson Pack (Paul Finch),lesson,lesson,20 lesson,Paul Finch,1853.0,2024-12-07
100002016,2024-12-07,10 Practice Credits,practice,practice,10 practice,others,0.0,2024-12-07
100002016,2025-04-16,10 Practice Credits,practice,practice,10 practice,others,174.4,2024-12-07
100002017,2024-12-07,25 Practice Credits,practice,practice,25 practice,others,0.0,2024-12-07
100002018,2024-12-07,10 Lesson Pack (Joey Poh.),lesson,lesson,10 lesson,Joey Poh,0.0,2024-12-07
100002018,2024-12-07,50 Practice Credits,practice,practice,50 practice,others,0.0,2024-12-07
100002018,2025-02-22,50 Practice Credits,practice,practice,50 practice,others,763.0,2024-12-07
100002018,2025-04-14,Trial Lesson W/ Desmond Tan,trial,trial,Trial lesson,Desmond Tan,59.95,2024-12-07
100002018,2025-05-07,Trial Lesson W/ Joey Poh,trial,trial,Trial lesson,Joey Poh,119.9,2024-12-07
100002018,2025-06-29,50 Practice Credits,practice,practice,50 practice,others,763.0,2024-12-07
100002019,2024-12-07,25 Practice Credits,practice,practice,25 practice,others,0.0,2024-12-07
100002019,2025-01-04,10 Practice Credits,practice,practice,10 practice,others,348.8,2024-12-07
100002020,2024-12-07,10 Practice Credits,practice,practice,10 practice,others,0.0,2024-12-07
100002020,2025-03-08,10 Practice Credits,practice,practice,10 practice,others,174.4,2024-12-07
100002020,2025-03-30,10 Practice Credits,practice,practice,10 practice,others,174.4,2024-12-07
100002021,2024-12-07,20 Lesson Pack (Johnson Poh),lesson,lesson,20 lesson,Johnson Poh,0.0,2024-12-07
100002021,2024-12-07,50 Practice Credits,practice,practice,50 practice,others,0.0,2024-12-07
100002022,2024-12-07,10 Practice Credits,practice,practice,10 practice,others,0.0,2024-12-07
100002023,2024-12-07,25 Practice Credits,practice,practice,25 practice,others,0.0,2024-12-07
100002023,2025-05-13,25 Practice Credits,practice,practice,25 practice,others,408.75,2024-12-07
100002024,2024-12-07,20 Lesson Pack (Jiali Khee.),lesson,lesson,20 lesson,Jiali Khee,0.0,2024-12-07
100002024,2024-12-07,25 Practice Credits,practice,practice,25 practice,others,0.0,2024-12-07
100002025,2024-12-07,50 Practice Credits,practice,practice,50 practice,others,0.0,2024-12-07
100002026,2024-12-07,10 Lesson Pack  (Johnson Poh),lesson,lesson,10 lesson,Johnson Poh,0.0,2024-12-07
100002026,2024-12-07,25 Practice Credits,practice,practice,25 practice,others,0.0,2024-12-07
100002027,2024-12-07,20 Lesson Pack (Johnson Poh),lesson,lesson,20 lesson,Johnson Poh,0.0,2024-12-07
100002027,2024-12-07,25 Practice Credits,practice,practice,25 practice,others,0.0,2024-12-07
100002027,2025-02-18,20 Lesson Pack (Johnson Poh),lesson,lesson,20 lesson,Johnson Poh,1853.0,2024-12-07
100002027,2025-02-18,25 Practice Credits,practice,practice,25 practice,others,347.44,2024-12-07
100002028,2024-12-08,10 Practice Credits,practice,practice,10 practice,others,0.0,2024-12-08
100002028,2025-06-26,10 Practice Credits,practice,practice,10 practice,others,174.4,2024-12-08
100002029,2024-12-08,10 Practice Credits,practice,practice,10 practice,others,0.0,2024-12-08
100002029,2025-06-14,60 Mins Practise,practice,practice,60 mins practice,others,43.6,2024-12-08
100002031,2024-12-08,10 Practice Credits,practice,practice,10 practice,others,0.0,2024-12-08
100002031,2025-06-26,10 Practice Credits,practice,practice,10 practice,others,174.4,2024-12-08
100002033,2024-12-08,10 Practice Credits,practice,practice,10 practice,others,0.0,2024-12-08
100002034,2024-12-08,10 Lesson Pack (Joey Poh.),lesson,lesson,10 lesson,Joey Poh,0.0,2024-12-08
100002034,2025-07-07,10 Lesson Pack (Joey Poh.),lesson,lesson,10 lesson,Joey Poh,981.0,2024-12-08
100002035,2024-12-08,10 Practice Credits,practice,practice,10 practice,others,0.0,2024-12-08
100002036,2024-12-08,10 Practice Credits,practice,practice,10 practice,others,0.0,2024-12-08
100002036,2024-12-18,10 Lesson Pack (Joey Poh.),lesson,lesson,10 lesson,Joey Poh,0.0,2024-12-08
100002037,2024-12-09,25 Practice Credits,practice,practice,25 practice,others,0.0,2024-12-09
100002037,2025-01-31,10 Practice Credits,practice,practice,10 practice,others,174.4,2024-12-09
100002038,2024-12-09,10 Lesson Pack (Joey Poh.),lesson,lesson,10 lesson,Joey Poh,0.0,2024-12-09
100002039,2024-12-09,10 Practice Credits,practice,practice,10 practice,others,0.0,2024-12-09
100002039,2025-07-27,25 Practice Credits,practice,practice,25 practice,others,408.75,2024-12-09
100002040,2024-12-09,10 Lesson Pack (Jasper  Park),lesson,lesson,10 lesson,Jasper Park,0.0,2024-12-09
100002040,2024-12-09,25 Practice Credits,practice,practice,25 practice,others,0.0,2024-12-09
100002040,2024-12-09,Trial Lesson w/ Jasper,trial,trial,Trial lesson,Jasper Park,0.0,2024-12-09
100002041,2024-12-09,20 Lesson Pack (Kim On You),lesson,lesson,20 lesson,Kim On You,0.0,2024-12-09
100002041,2024-12-09,50 Practice Credits,practice,practice,50 practice,others,0.0,2024-12-09
100002042,2024-12-09,10 Practice Credits,practice,practice,10 practice,others,0.0,2024-12-09
100002042,2025-06-13,10 Practice Credits,practice,practice,10 practice,others,174.4,2024-12-09
100002043,2024-12-09,10 Practice Credits,practice,practice,10 practice,others,0.0,2024-12-09
100002044,2024-12-09,10 Practice Credits,practice,practice,10 practice,others,0.0,2024-12-09
100002045,2024-12-09,10 Practice Credits,practice,practice,10 practice,others,0.0,2024-12-09
100002046,2024-12-09,10 Practice Credits,practice,practice,10 practice,others,0.0,2024-12-09
100002047,2024-12-09,10 Practice Credits,practice,practice,10 practice,others,0.0,2024-12-09
100002047,2025-05-10,10 Practice Credits,practice,practice,10 practice,others,174.4,2024-12-09
100002048,2024-12-09,10 Practice Credits,practice,practice,10 practice,others,0.0,2024-12-09
100002048,2025-01-03,10 Practice Credits,practice,practice,10 practice,others,174.4,2024-12-09
100002048,2025-07-08,10 Practice Credits,practice,practice,10 practice,others,174.4,2024-12-09
100002049,2024-12-09,Trial Lessom W/ Johnson Poh,trial,trial,Trial lesson,Johnson Poh,0.0,2024-12-09
100002049,2025-01-04,10 Lesson Pack  (Johnson Poh),lesson,lesson,10 lesson,Johnson Poh,981.0,2024-12-09
100002049,2025-01-04,25 Practice Credits,practice,practice,25 practice,others,367.87,2024-12-09
100002050,2024-12-09,50 Practice Credits,practice,practice,50 practice,others,0.0,2024-12-09
100002050,2024-12-09,Trial Lesson W/ Jiali Khee,trial,trial,Trial lesson,Jiali Khee,0.0,2024-12-09
100002050,2024-12-13,10 Lesson Pack (Jiali Khee.),lesson,lesson,10 lesson,Jiali Khee,0.0,2024-12-09
